49<9?(HM)5,1660.806,607,Silver,Hot,40
57B9?(QP)4,1515.171,2752,Green,Hot,31
21D5?(YM)6,1618.478,1584,Teal,Cold,10
79Y6?(XZ)2,1724.775,1193,Tan,Hot,99
60W1?(TP)2,1312.056,1911,Cyan,Cold,86
8HU9?(ZC)3,2060.972,1777,Tan,Cold,81
48W8?(HG)0,2083.018,1072,Tan,Hot,49
74S5?(PS)6,418.041,1076,Green,Hot,70
94A7?(IK)3,1746.841,2666,Grey,Cold,108
26B4?(AW)8,1513.018,1819,Silver,Cold,100
85I7?(SD)9,1624.65,1376,Olive,Cold,107
22W1?(WZ)1,1508.972,361,Silver,Hot,62
55Z9?(KU)0,1558.056,153,Blue,Cold,73
91S9?(VG)4,1893.563,2315,Black,Cold,101
62R0?(EQ)4,1726.487,814,Lime,Cold,79
92Y9?(PY)8,2073.001,2868,Grey,Hot,93
76X2?(FS)0,724.481,2584,Lime,Cold,23
9TJ5?(YW)8,176.022,1119,Tan,Hot,95
07B0?(EJ)4,32.141,1424,Purple,Hot,97
48S3?(TF)3,1778.326,1181,Ivory,Cold,46
44M8?(XC)0,1717.644,2410,Teal,Cold,34
85M6?(IW)7,1337.26,2640,Orange,Hot,87
51L9?(XF)0,1314.551,2007,Green,Cold,52
66H1?(WO)1,1656.833,2056,Teal,Cold,49
g34W9?(IQ)3,1125.931,464,Pink,Hot,69
03I7?1(UG)1,1905.102,1213,Lime,Hot,108
21H3?(NI)7,1782.119,1794,White,Hot,16
91M1?(WS)5,1555.035,2755,Ivory,Cold,97
53W8?(OM)2,212.214,2361,Red,Hot,54
97U4?(GQ)1,1.171,2891,Navy,Hot,101
21C0?(JX)1,1656.309,1082,Ivory,Hot,42
90W4?(PJ)0,1738.162,1882,Lime,Hot,77
16Z9?(DW)8,971.786,491,Pink,Cold,72
11U7?(DY)9,1071.997,2419,Pink,Cold,76
60Z4?(OZ)4,245.917,907,Grey,Hot,106
69S6?(MD)5,1521.458,1760,Green,Hot,70
68Y7?(8I)0,757.427,2872,Yellow,Cold,69
30J0?(CU)8,1657.198,2894,Violet,Hot,53
29F<?(LM)6,1909.035,1280,Tan,Hot,105
7PH4?(DY)3,1549.193,2420,Gold,Cold,83
74M2?(DF)1,1693.8,1627,Orange,Cold,27
85F1?(Cd)7,1922.947,2176,Silver,Hot,102
85K9?(OU)2,355.69,1496,Cyan,Cold,105
43N1?(JL)8,311.687,2051,Silver,Hot,63
81K1?(HJ)5,1691.552,622,Plum,Cold,99
33W9?(MR)1,935.801,1464,Red,Hot,61
04R4?(KS)6,531.935,253,Gold,Cold,99
18A9?(AI)0,1548.537,2196,Yellow,Cold,92
36E6?(GJ)7,934.902,1457,Pink,Cold,71
90Q5?(TT)3,301.529,2218,Blue,Cold,81
33A0?(EF)3,1475.485,865,White,Cold,41
03U2?(UH)5,1535.048,1314,Silver,Cold,105
38L9?(PT)4,1937.54,2307,Tan,Cold,106
82E9?(TU)8,1454.263,2316,Teal,Hot,57
90A7?(DI)0,424.359,496,Gold,Hot,105
32K5?(XM)9,345.497,2540,Orange,Cold,55
75U0?(OX)5,990.789,950,Brown,Cold,95
67J0?(II)1,717.714,646,Blue,Hot,60
53B7?(TK)8,1687.657,2571,Plum,Cold,84
81G8?(YC)1,286.009,2415,Purple,Hot,82
64N2?(FO)4,1642.375,704,Teal,Cold,108
87R4?(IN)2,1739.662,2552,Orange,Hot,51
8h2D6?(NE)0,899.736,1057,Ivory,Cold,92
00V0?(SO)5,948.14,2713,Ivory,Cold,107
67L6?(ZD)6,2064.047,1388,Blue,Hot,96
41U1?(GE)9,1886.85,1519,Teal,Hot,103
92B2?(HL)6,406.734,1549,Teal,Cold,21
78T2?(IA)9,1552.533,345,Gold,Hot,34
34W1?(ZU)4,1470.147,189,Tan,Hot,86
27B42?(YY)6,1485.479,2872,Tan,Hot,17
83I2?(BU)8,998.464,1728,Blue,Cold,18
32F5?NZ)9,1104.212,658,Pink,Cold,86
02F3?(LO)2,2078.653,295,Ivory,Cold,68
06K7?(EQ)0,836.024,1396,Ivory,Hot,89
3[0H7?(QU)8,1798.546,903,Black,Cold,108
